relative time stamp,Walking,Standing,Sitting,Going Upstairs,Going Downstairs,Going In Lift,annotation any activity,flic annotations,yaw,pitch,roll,acc_x,acc_y,acc_z,pressure[pa],altitude[m],temperature[c],sensor Back,stretch left,stretch right,switch left,switch right
12652,0,0,0,0,0,0,0,6,31.77,54.22,-35.64,2.98,3.75,1.84,100736,16.23,22.80,127,0,78,0,1
12652,0,0,0,0,0,0,0,6,14.18,54.52,-34.95,3.94,6.77,2.30,100730,16.15,22.70,102,0,72,0,1
12655,0,0,0,0,0,0,0,6,17.94,56.44,-33.05,1.14,4.64,3.70,100729,16.15,22.70,97,0,80,0,1
12828,0,0,0,0,0,0,0,6,16.30,56.62,-32.69,-7.18,4.45,13.35,100726,16.15,22.80,103,0,83,0,0
12828,0,0,0,0,0,0,0,6,8.48,56.26,-32.31,-13.55,-0.49,11.66,100732,15.98,22.70,30,0,77,0,0
12828,0,0,0,0,0,0,0,6,4.86,57.43,-30.84,-22.92,1.09,9.59,100730,15.48,22.80,0,2,77,0,0
12973,0,0,0,0,0,0,0,6,1.41,58.90,-29.27,-22.91,1.15,4.83,100735,15.98,22.80,0,0,78,0,0
12973,0,0,0,0,0,0,0,6,2.54,58.86,-28.98,-13.75,-0.51,-4.65,100733,15.73,22.80,0,0,79,0,0
12974,0,0,0,0,0,0,0,6,14.33,57.35,-31.26,6.54,1.60,-29.65,100726,16.23,22.80,0,0,67,0,0
13102,0,0,0,0,0,0,0,6,50.88,54.86,-35.13,37.11,-5.63,-35.61,100732,15.73,22.80,0,0,109,0,0
13103,0,0,0,0,0,0,0,6,73.45,51.00,-38.79,30.94,-16.22,-13.57,100729,16.48,22.80,0,0,87,0,0
13227,0,0,0,0,0,0,0,6,65.60,49.30,-40.66,4.61,1.79,7.76,100733,15.64,22.80,0,0,83,0,0
13227,0,0,0,0,0,0,0,6,-1.49,47.45,-42.42,-17.19,18.78,9.48,100726,16.23,22.80,0,0,32,0,0
13228,0,0,0,0,0,0,0,6,-24.53,46.31,-43.25,-12.34,19.51,-9.52,100733,15.39,22.80,2,0,27,0,0
13389,0,0,0,0,0,0,0,6,-21.22,45.84,-43.96,-13.02,15.11,-11.91,100732,15.64,22.80,0,0,73,0,0
13390,0,0,0,0,0,0,0,6,8.77,47.00,-42.97,-0.60,-0.78,-6.59,100736,15.39,22.80,0,0,51,0,0
13390,0,0,0,0,0,0,0,6,-19.51,48.34,-41.30,-2.30,0.21,0.55,100736,15.39,22.80,0,0,48,0,0
13593,0,0,0,0,0,0,0,6,-20.61,49.39,-39.44,9.98,-3.56,5.76,100736,15.48,22.80,0,0,101,0,0
13594,0,0,0,0,0,0,0,6,-16.09,50.26,-38.03,7.98,-7.62,12.09,100732,15.90,22.80,1,0,88,0,0
13594,0,0,0,0,0,0,0,6,-10.42,52.26,-36.30,8.08,-16.48,-4.31,100733,15.48,22.80,7,0,78,0,0
13595,0,0,0,0,0,0,0,6,19.29,54.79,-34.81,1.32,-11.88,-4.30,100732,16.40,22.80,12,0,75,0,0
13723,0,0,0,0,0,0,0,6,53.15,56.57,-33.42,3.68,-8.45,-6.30,100736,15.90,22.80,8,0,79,0,0
13729,0,0,0,0,0,0,0,6,73.82,57.07,-32.72,-1.21,-6.58,-13.05,100743,15.98,22.80,4,2,75,0,0
13729,0,0,0,0,0,0,0,6,80.88,56.46,-32.81,-11.84,-2.72,-11.75,100735,15.64,22.80,4,0,88,0,0
13858,0,0,0,0,0,0,0,6,84.75,56.01,-32.65,-11.63,-0.25,-24.33,100733,15.90,22.80,9,0,112,0,0
13858,0,0,0,0,0,0,0,6,86.16,55.08,-32.77,-13.95,12.95,-14.48,100733,15.90,22.80,10,0,95,0,0
13967,0,0,0,0,0,0,0,6,81.27,55.46,-32.88,-10.24,3.03,-2.39,100729,15.98,22.80,16,2,67,0,0
13972,0,0,0,0,0,0,0,6,71.19,59.24,-30.31,-0.88,-9.22,7.32,100729,15.48,22.80,12,0,97,0,0
13973,0,0,0,0,0,0,0,6,59.93,63.47,-26.47,3.71,-16.51,3.80,100730,15.90,22.80,12,0,77,0,0
14098,0,0,0,0,0,0,0,6,58.50,65.37,-24.30,-6.42,-10.28,2.57,100727,16.15,22.80,12,0,71,0,0
14098,0,0,0,0,0,0,0,6,62.91,65.38,-24.58,-18.16,-8.91,4.21,100733,15.90,22.80,7,0,54,0,0
14234,0,0,0,0,0,0,0,6,71.08,64.47,-25.29,-16.64,-14.42,-3.56,100729,15.98,22.80,12,0,79,0,0
14235,0,0,0,0,0,0,0,6,76.30,64.01,-25.01,-5.62,-17.11,-14.83,100733,15.73,22.80,10,1,87,0,0
14235,0,0,0,0,0,0,0,6,79.03,65.08,-23.00,1.42,-10.06,-28.34,100727,15.64,22.80,7,0,80,0,0
14377,0,0,0,0,0,0,0,6,81.64,65.96,-19.69,-7.09,-0.27,-21.72,100741,15.48,22.80,0,0,45,0,0
14378,0,0,0,0,0,0,0,6,84.06,65.96,-16.47,-5.50,-10.47,-20.53,100735,15.73,22.80,4,1,83,0,0
14378,0,0,0,0,0,0,0,6,85.07,64.79,-15.02,7.88,-29.18,-14.61,100733,15.90,22.80,0,0,62,0,0
14506,0,0,0,0,0,0,0,6,81.46,67.29,-16.22,-1.07,-19.47,5.24,100727,15.73,22.80,3,0,76,0,0
14506,0,0,0,0,0,0,0,6,79.96,67.43,-17.60,-13.72,-13.70,1.12,100725,15.90,22.80,0,0,60,0,0
14627,0,0,0,0,0,0,0,6,79.37,66.11,-19.29,-18.73,-15.51,-0.52,100735,15.48,22.80,0,0,11,0,0
14642,0,0,0,0,0,0,0,6,79.62,63.72,-20.90,-27.79,-8.73,2.72,100735,15.48,22.80,0,0,38,0,0
14643,0,0,0,0,0,0,0,6,78.58,59.56,-24.03,-32.82,-1.53,0.95,100730,15.48,22.80,0,0,77,0,0
14782,0,0,0,0,0,0,0,6,74.51,53.00,-29.69,-40.51,9.00,-1.66,100733,15.22,22.80,0,4,59,0,0
14783,0,0,0,0,0,0,0,6,67.52,43.64,-37.46,-42.17,13.94,-4.70,100732,15.73,22.80,0,0,44,0,0
14784,0,0,0,0,0,0,0,6,62.71,33.18,-42.66,-25.04,-11.47,-6.96,100732,15.73,22.80,0,0,24,0,0
14917,0,0,0,0,0,0,0,6,61.30,30.15,-43.92,0.70,-21.27,29.84,100730,16.15,22.80,0,0,23,0,0
14918,0,0,0,0,0,0,0,6,57.62,36.05,-46.75,13.64,-49.71,-36.87,100732,15.90,22.80,0,0,31,1,0
14919,0,0,0,0,0,0,0,6,76.56,44.67,-38.45,55.65,-84.80,16.51,100735,15.64,22.80,0,0,51,0,0
15057,0,0,0,0,0,0,0,6,80.70,53.31,-33.19,61.36,-48.16,-14.02,100736,15.48,22.80,0,0,44,0,0
15060,0,0,0,0,0,0,0,6,73.23,56.41,-32.99,16.02,-14.66,-7.04,100732,15.98,22.80,0,0,44,0,0
15206,0,0,0,0,0,0,0,6,52.18,57.97,-32.02,6.59,-8.56,10.17,100733,15.39,22.80,0,0,44,0,0
15211,0,0,0,0,0,0,0,6,-87.52,58.67,-30.58,-1.98,0.60,9.24,100730,15.90,22.80,2,0,41,0,0
15212,0,0,0,0,0,0,0,6,-95.34,58.45,-29.88,-11.46,8.36,10.32,100738,15.48,22.80,0,0,44,0,0
15214,0,0,0,0,0,0,0,6,-96.95,58.38,-28.92,-11.96,13.89,22.17,100745,15.14,22.80,0,0,46,0,0
15352,0,0,0,0,0,0,0,6,-92.61,57.50,-26.98,-12.46,14.01,29.06,100739,15.48,22.80,0,0,38,0,0
15352,0,0,0,0,0,0,0,6,-88.47,56.43,-25.42,-17.64,17.58,25.58,100735,15.64,22.80,0,0,46,0,0
15492,0,0,0,0,0,0,0,6,-86.20,56.16,-25.59,-11.54,18.09,18.90,100723,15.90,22.80,0,2,3,0,0
15495,0,0,0,0,0,0,0,6,-87.11,57.61,-27.56,5.47,17.65,9.80,100738,15.64,22.80,0,2,41,0,0
15495,0,0,0,0,0,0,0,6,-94.34,60.35,-28.73,17.19,21.16,10.09,100738,15.14,22.80,0,2,39,0,0
15612,0,0,0,0,0,0,0,6,-113.14,62.73,-27.26,13.32,14.64,0.21,100736,15.39,22.80,0,0,32,0,0
15613,0,0,0,0,0,0,0,6,-139.21,64.31,-25.51,-1.43,10.69,2.49,100741,15.14,22.80,0,0,31,0,0
15613,0,0,0,0,0,0,0,6,179.29,64.70,-24.70,-21.87,6.31,11.52,100729,15.64,22.80,0,0,39,0,0
15752,0,0,0,0,0,0,0,6,119.59,65.23,-23.58,-22.92,-2.53,13.30,100732,15.39,22.80,7,0,24,0,0
15752,0,0,0,0,0,0,0,6,100.94,67.00,-18.06,3.66,-9.46,21.19,100728,15.39,22.80,0,0,26,0,0
15880,0,0,0,0,0,0,0,6,102.76,67.09,-6.30,30.55,-28.22,22.90,100733,15.48,22.80,0,0,25,0,1
15882,0,0,0,0,0,0,0,6,104.94,61.93,3.56,27.01,-39.22,41.17,100741,14.81,22.80,0,0,94,0,1
15882,0,0,0,0,0,0,0,6,108.52,57.49,7.86,39.47,-45.39,35.88,100738,15.22,22.80,8,0,98,1,1
16022,0,0,0,0,0,0,0,6,114.70,52.01,8.18,31.73,-36.47,5.15,100733,15.90,22.80,13,0,76,1,1
16023,0,0,0,0,0,0,0,6,117.33,47.96,9.28,25.11,-28.97,-9.51,100736,15.39,22.80,0,0,68,1,1
16023,0,0,0,0,0,0,0,6,116.38,45.85,10.84,23.13,-42.98,-18.47,100732,15.64,22.80,0,0,51,1,1
16168,0,0,0,0,0,0,0,6,114.76,44.66,12.85,6.51,-50.76,-15.14,100733,15.73,22.80,0,0,42,1,0
16168,0,0,0,0,0,0,0,6,112.89,44.63,14.00,-2.46,-50.41,-14.93,100738,15.73,22.80,0,0,0,1,0
16168,0,0,0,0,0,0,0,6,111.73,45.49,15.04,-5.71,-48.96,-15.73,100738,15.64,22.80,4,0,0,1,0
16291,0,0,0,0,0,0,0,6,110.80,47.04,15.85,-3.95,-40.96,-10.47,100736,16.06,22.80,0,0,0,1,0
16292,0,0,0,0,0,0,0,6,107.87,50.64,12.93,-6.41,-27.81,-1.78,100735,15.64,22.80,0,0,0,1,0
16407,0,0,0,0,0,0,0,6,103.41,54.48,6.83,-1.15,-26.69,-0.74,100732,15.98,22.80,0,0,0,1,0
16408,0,0,0,0,0,0,0,6,97.23,57.72,-0.10,7.79,-12.64,-0.54,100733,15.39,22.80,0,0,0,1,1
16523,0,0,0,0,0,0,0,6,89.76,59.96,-7.69,2.84,-18.15,6.33,100728,15.90,22.80,0,0,0,0,1
16523,0,0,0,0,0,0,0,6,84.46,59.78,-12.13,7.87,-22.38,21.62,100729,15.64,22.80,0,0,0,1,1
16523,0,0,0,0,0,0,0,6,82.17,60.09,-14.44,0.55,-28.84,33.36,100728,15.64,22.80,0,0,137,0,1
16642,0,0,0,0,0,0,0,6,84.28,60.66,-13.24,-0.56,-39.65,34.44,100732,15.64,22.80,0,0,158,0,1
16642,0,0,0,0,0,0,0,6,86.71,63.61,-12.28,6.16,-22.56,28.11,100738,15.73,22.80,9,0,103,0,1
16766,0,0,0,0,0,0,0,6,86.63,65.09,-12.94,25.64,3.76,-27.17,100738,15.90,22.80,11,0,79,0,0
16767,0,0,0,0,0,0,0,6,82.36,65.82,-17.03,13.78,33.24,-1.39,100733,15.48,22.80,6,0,67,0,0
16767,0,0,0,0,0,0,0,6,74.43,65.51,-23.25,22.14,51.73,11.08,100729,15.48,22.80,0,0,114,0,0
16922,0,0,0,0,0,0,0,6,61.26,61.86,-28.14,12.66,33.37,-25.82,100736,15.48,22.80,9,0,146,0,0
16922,0,0,0,0,0,0,0,6,66.81,56.26,-33.54,6.67,15.23,-13.12,100739,15.64,22.80,18,2,149,0,0
16923,0,0,0,0,0,0,0,6,77.61,51.40,-37.98,16.49,-4.40,-17.54,100735,15.90,22.80,38,2,118,0,0
17053,0,0,0,0,0,0,0,6,89.74,50.15,-37.41,13.01,-17.56,-12.97,100730,15.90,22.80,30,0,28,0,0
17054,0,0,0,0,0,0,0,6,96.10,48.85,-34.27,-7.25,-14.79,7.87,100729,15.98,22.80,24,0,21,0,0
17054,0,0,0,0,0,0,0,6,93.56,47.45,-35.13,-15.94,-12.33,26.33,100729,15.90,22.80,0,0,47,0,0
17200,0,0,0,0,0,0,0,6,80.38,48.26,-39.04,-15.71,-12.22,31.62,100726,15.73,22.80,0,0,12,0,0
17201,0,0,0,0,0,0,0,6,64.69,51.59,-37.98,-7.75,-33.84,15.31,100733,15.90,22.80,0,0,54,1,0
17336,0,0,0,0,0,0,0,6,71.32,62.02,-27.66,24.11,-25.10,5.18,100729,15.73,22.80,0,0,220,1,0
17336,0,0,0,0,0,0,0,6,67.01,71.84,-17.95,35.49,17.95,11.93,100729,15.73,22.80,0,0,175,1,0
17337,0,0,0,0,0,0,0,6,69.30,76.68,-12.58,15.09,37.94,-0.24,100735,15.98,22.80,0,0,35,1,0
17474,0,0,0,0,0,0,0,6,71.67,79.10,-10.48,7.25,25.00,5.31,100732,15.73,22.90,0,0,98,1,0
17475,0,0,0,0,0,0,0,6,83.53,78.41,-11.51,-1.68,0.21,-15.71,100738,15.14,22.80,0,0,66,1,0
17475,0,0,0,0,0,0,0,6,107.27,74.34,-12.08,-2.21,-6.28,-31.11,100729,15.64,22.80,0,0,42,1,0
17602,0,0,0,0,0,0,0,6,112.21,70.26,-10.44,-10.06,-9.00,-28.76,100739,15.64,22.90,0,0,49,1,0
17711,0,0,0,0,0,0,0,6,111.75,68.64,-7.84,-7.12,-17.14,-19.77,100739,15.22,22.90,0,0,73,1,0
17715,0,0,0,0,0,0,0,6,110.39,70.55,-5.42,9.83,-16.51,-11.33,100738,15.64,22.90,0,0,68,1,0
17715,0,0,0,0,0,0,0,6,115.11,69.69,-6.16,12.45,-4.90,-18.27,100733,15.48,22.90,0,0,65,1,0
17716,0,0,0,0,0,0,0,6,119.20,66.99,-6.81,-4.53,-3.66,-22.41,100733,15.90,22.90,0,0,67,1,0
17857,0,0,0,0,0,0,0,6,121.79,65.80,-5.52,-10.67,-5.07,-23.20,100732,15.90,22.90,0,0,85,1,0
17859,0,0,0,0,0,0,0,6,121.84,66.31,-3.92,-9.18,-3.46,-17.49,100736,15.98,22.90,0,0,183,1,1
18007,0,0,0,0,0,0,0,6,118.89,67.21,-2.52,-21.35,-3.86,-12.85,100730,15.90,22.90,0,0,37,1,0
18012,0,0,0,0,0,0,0,6,117.33,66.87,-2.60,0.90,-4.42,-27.72,100732,15.39,22.90,0,4,43,0,0
18012,0,0,0,0,0,0,0,6,118.28,65.90,-2.99,7.67,8.37,-22.25,100732,15.48,22.90,0,2,74,0,0
18015,0,0,0,0,0,0,0,6,119.42,69.77,-5.25,11.18,5.09,-16.70,100733,15.73,22.90,0,0,33,0,0
18218,0,0,0,0,0,0,0,6,117.07,73.28,-4.05,-3.79,-6.77,6.30,100730,15.48,22.90,0,1,19,0,0
18220,0,0,0,0,0,0,0,6,115.13,79.42,-4.41,-15.34,-9.34,5.88,100735,15.64,22.90,0,0,11,0,0
18222,0,0,0,0,0,0,0,6,102.02,85.39,-2.97,3.68,-17.11,-0.69,100728,16.06,22.90,0,4,0,0,0
18372,0,0,0,0,0,0,0,6,83.17,86.92,-2.98,10.57,-7.20,9.50,100735,15.64,22.90,0,0,0,0,0
18403,0,0,0,0,0,0,0,6,29.65,80.90,-6.53,-9.47,3.15,21.14,100730,15.73,22.90,0,1,2,0,0
18405,0,0,0,0,0,0,0,6,-47.52,74.60,-11.37,-10.56,-0.76,22.17,100733,15.48,22.90,4,2,0,0,0
18407,0,0,0,0,0,0,0,6,-76.13,71.47,-14.96,-5.87,-0.07,5.89,100733,15.73,22.90,0,0,0,0,0
18572,0,0,0,0,0,0,0,6,-94.08,74.88,-14.45,9.17,-2.09,-6.66,100728,15.98,22.90,0,4,0,0,0
18575,0,0,0,0,0,0,0,6,-103.42,78.49,-11.48,22.89,6.47,10.87,100728,15.64,22.90,0,0,0,0,0
18575,0,0,0,0,0,0,0,6,-96.11,80.73,-9.11,7.47,8.90,-17.36,100733,15.22,22.90,0,0,0,0,1
18575,0,0,0,0,0,0,0,6,-97.99,82.29,-7.71,-11.80,1.94,-4.67,100730,15.48,22.90,0,0,0,0,1
18728,0,0,0,0,0,0,0,6,-99.76,84.38,-5.26,-9.56,3.56,5.99,100726,15.64,22.90,0,0,0,0,1
18728,0,0,0,0,0,0,0,6,-97.99,86.62,-2.47,1.79,13.46,4.58,100735,15.73,22.90,5,0,0,0,1
18729,0,0,0,0,0,0,0,6,-96.53,87.00,-0.47,12.32,15.96,-0.75,100735,15.98,22.90,14,0,0,0,1
18855,0,0,0,0,0,0,0,6,-94.81,87.18,0.34,8.55,13.50,1.66,100732,15.81,22.90,22,0,0,0,1
19008,0,0,0,0,0,0,0,6,-92.79,87.10,1.52,4.04,7.21,5.76,100735,15.90,22.90,36,0,0,0,1
19014,0,0,0,0,0,0,0,6,-91.46,86.48,2.60,1.64,-0.02,3.86,100728,15.64,22.90,48,0,0,0,1
19015,0,0,0,0,0,0,0,6,-91.96,85.17,3.75,0.97,-5.69,-3.62,100729,15.98,22.90,49,0,0,0,1
19016,0,0,0,0,0,0,0,6,-95.89,82.93,5.29,0.93,-4.38,-6.77,100731,15.64,22.90,78,0,0,0,1
19017,0,0,0,0,0,0,0,6,-105.24,80.27,7.46,-1.51,-1.65,-14.59,100731,15.73,22.90,105,0,0,0,1
19184,0,0,0,0,0,0,0,6,-121.77,78.42,8.87,-3.44,0.04,-12.53,100723,16.56,22.90,121,0,0,0,1
19185,0,0,0,0,0,0,0,6,-131.45,77.52,9.47,-2.50,-1.13,-6.75,100728,15.98,22.90,118,0,0,0,1
19185,0,0,0,0,0,0,0,6,-151.08,75.29,10.52,-0.74,7.61,-7.86,100733,15.64,22.90,105,0,0,0,1
19298,0,0,0,0,0,0,0,6,-167.57,73.91,11.45,-1.62,8.17,8.76,100732,15.64,22.90,61,0,0,0,1
19298,0,0,0,0,0,0,0,6,-172.10,73.72,12.56,0.98,4.08,-0.98,100741,15.73,22.90,35,0,0,0,1
19429,0,0,0,0,0,0,0,6,178.36,72.86,14.12,3.20,1.76,-1.35,100732,15.48,22.90,18,0,0,0,1
19430,0,0,0,0,0,0,0,6,171.52,72.53,14.75,1.48,-1.77,-1.97,100735,16.06,22.90,13,0,0,0,1
19430,0,0,0,0,0,0,0,6,163.37,72.82,14.58,1.20,-5.98,-2.68,100730,16.23,22.90,10,0,0,0,1
19562,0,0,0,0,0,0,0,6,159.99,72.50,14.75,5.89,-7.21,0.04,100733,15.81,22.90,10,0,0,0,1
19563,0,0,0,0,0,0,0,6,167.98,72.23,14.62,8.11,-7.41,2.17,100735,15.81,22.90,0,0,0,0,1
19721,0,0,0,0,0,0,0,6,-178.70,72.77,13.97,4.61,-9.16,1.15,100731,15.64,22.90,0,0,0,0,1
19745,0,0,0,0,0,0,0,6,-165.25,73.06,13.48,2.77,-8.52,-0.09,100729,15.39,22.90,0,0,0,0,1
19747,0,0,0,0,0,0,0,6,-159.71,72.52,13.70,3.55,-4.84,-3.16,100736,15.64,22.90,0,0,0,1,1
19749,0,0,0,0,0,0,0,6,-165.21,71.11,14.59,8.07,-0.99,-4.99,100741,15.14,22.90,0,0,0,0,1
19940,0,0,0,0,0,0,0,6,-174.46,69.17,15.91,6.63,-0.49,-3.05,100735,15.98,22.90,0,0,0,0,1
19941,0,0,0,0,0,0,0,6,178.48,67.67,17.16,4.36,-0.97,-1.94,100731,16.23,22.90,7,0,0,1,1
19941,0,0,0,0,0,0,0,6,162.00,66.97,18.29,7.06,2.06,3.60,100726,15.98,22.90,13,0,0,1,1
20089,0,0,0,0,0,0,0,6,159.79,66.76,19.31,8.14,6.81,-1.45,100731,15.73,22.90,84,0,0,1,1
20110,0,0,0,0,0,0,0,6,154.40,65.66,21.47,4.92,4.91,11.50,100726,15.64,22.90,65,0,0,1,1
20110,0,0,0,0,0,0,0,6,152.48,65.15,23.60,2.11,-9.23,24.18,100733,16.06,22.90,45,0,0,1,1
20111,0,0,0,0,0,0,0,6,139.86,64.00,25.65,-7.69,-7.17,21.06,100729,16.06,22.90,29,0,0,1,1
20229,0,0,0,0,0,0,0,6,128.99,63.69,26.01,4.20,-10.61,-1.96,100732,15.48,22.90,0,0,0,0,1
20249,0,0,0,0,0,0,0,6,140.82,59.61,28.64,21.92,-15.23,-0.58,100732,15.64,22.90,0,0,0,0,1
20386,0,0,0,0,0,0,0,6,142.41,55.55,31.83,24.40,-4.66,-28.57,100732,15.48,22.90,0,0,0,0,0
20396,0,0,0,0,0,0,0,6,136.14,55.28,32.10,1.68,16.61,-15.64,100733,14.97,22.90,0,0,0,0,1
20396,0,0,0,0,0,0,0,6,130.39,56.18,31.57,-10.74,10.93,-13.94,100731,15.81,22.90,0,0,0,0,0
20397,0,0,0,0,0,0,0,6,130.62,53.51,33.87,-6.69,-1.71,-6.44,100732,15.64,22.90,0,0,0,0,0
20527,0,0,0,0,0,0,0,6,132.84,50.16,37.36,-0.48,-5.97,-0.99,100725,16.23,22.90,0,2,0,0,0
20527,0,0,0,0,0,0,0,6,134.93,48.21,39.86,3.40,-3.74,9.21,100729,15.81,22.90,0,0,39,0,0
20528,0,0,0,0,0,0,0,6,134.27,50.78,38.00,7.38,-8.33,4.84,100726,16.23,22.90,0,0,40,0,0
20676,0,0,0,0,0,0,0,6,132.60,55.35,33.87,1.35,-25.92,-7.83,100729,15.64,22.90,0,0,42,0,1
20676,0,0,0,0,0,0,0,6,133.34,59.40,29.71,-11.43,-46.83,-27.73,100725,15.98,22.90,0,0,38,0,1
20677,0,0,0,0,0,0,0,6,137.36,60.44,27.92,-11.84,-28.39,-8.99,100729,15.14,22.90,0,0,24,0,1
20813,0,0,0,0,0,0,0,6,139.98,61.35,26.25,26.67,-10.84,-12.00,100731,16.23,22.90,0,0,14,0,1
20814,0,0,0,0,0,0,0,6,137.15,60.82,27.16,60.57,11.28,-1.38,100738,15.39,22.90,0,0,37,0,1
20965,0,0,0,0,0,0,0,6,144.09,59.42,27.87,47.13,-9.10,8.85,100736,15.48,22.90,0,0,58,0,1
20970,0,0,0,0,0,0,0,6,157.38,60.80,25.25,13.36,-17.68,1.22,100733,15.81,22.90,0,0,79,0,1
20970,0,0,0,0,0,0,0,6,166.60,63.14,22.37,-1.91,-6.80,-3.43,100732,15.81,22.90,0,0,177,0,1
20971,0,0,0,0,0,0,0,6,154.31,63.11,21.39,-22.97,13.54,-2.78,100735,16.23,22.90,0,0,0,0,0
21111,0,0,0,0,0,0,0,6,154.10,65.92,17.42,-5.17,12.00,-9.79,100736,15.48,22.90,0,0,0,0,1
21112,0,0,0,0,0,0,0,6,149.41,68.01,14.91,25.37,20.18,-14.27,100742,15.48,22.90,1,0,0,0,0
21244,0,0,0,0,0,0,0,6,164.76,68.06,14.91,12.55,8.80,-8.92,100738,15.22,22.90,0,0,2,0,0
21260,0,0,0,0,0,0,0,6,179.60,69.96,16.56,6.17,-0.90,-1.51,100729,15.98,22.90,0,0,0,0,0
21261,0,0,0,0,0,0,0,6,178.36,70.64,17.40,6.18,-0.04,5.40,100741,15.98,22.90,0,0,0,0,0
21371,0,0,0,0,0,0,0,6,-177.70,71.75,17.14,10.50,-16.58,-1.42,100729,16.23,22.90,0,0,0,0,0
21375,0,0,0,0,0,0,0,6,178.76,73.17,15.73,17.40,-0.22,9.90,100732,15.73,22.90,1,0,0,0,0
21477,0,0,0,0,0,0,0,6,-148.27,73.87,15.44,33.41,19.57,33.78,100731,15.81,22.90,6,0,1,0,0
21498,0,0,0,0,0,0,0,6,-71.56,71.74,18.26,38.65,44.73,36.82,100728,15.98,22.90,4,0,0,0,0
21498,0,0,0,0,0,0,0,6,-51.73,66.81,22.63,0.42,25.40,23.86,100729,16.06,22.90,0,2,0,0,0
21609,0,0,0,0,0,0,0,6,-47.94,63.81,25.68,-9.71,-26.42,-2.28,100722,16.06,22.90,4,0,0,0,0
21610,0,0,0,0,0,0,0,6,-33.60,63.24,26.52,1.11,-30.01,0.42,100728,16.23,22.90,10,1,0,0,0
21716,0,0,0,0,0,0,0,6,82.29,61.17,28.70,-1.09,-27.34,14.34,100728,16.31,22.90,23,0,0,0,0
21740,0,0,0,0,0,0,0,6,137.86,56.69,33.30,-9.33,-40.17,1.91,100719,16.23,22.90,26,0,0,1,0
21741,0,0,0,0,0,0,0,6,-129.06,51.59,37.31,-11.94,-43.17,-28.30,100723,16.48,22.90,40,0,0,1,0
21928,0,0,0,0,0,0,0,6,-132.29,48.24,39.23,-5.17,-17.30,-21.87,100729,15.81,22.90,41,0,0,1,1
21929,0,0,0,0,0,0,0,6,-105.55,47.79,38.59,-26.20,-17.37,-0.33,100726,16.31,22.90,19,0,0,1,1
21929,0,0,0,0,0,0,0,6,-90.14,49.97,35.23,-34.44,-26.94,-2.20,100731,16.31,22.90,8,0,0,1,1
21930,0,0,0,0,0,0,0,6,-81.12,56.83,28.27,-19.92,-16.24,18.20,100722,16.31,22.90,12,0,0,1,1
22082,0,0,0,0,0,0,0,6,-74.05,63.99,24.06,18.63,4.39,30.04,100726,16.06,22.90,13,0,0,1,0
22083,0,0,0,0,0,0,0,6,-69.01,65.39,24.25,15.62,37.29,42.28,100725,15.98,22.90,9,0,4,1,0
22084,0,0,0,0,0,0,0,6,-70.92,66.70,22.79,12.01,14.78,15.22,100725,16.48,22.90,12,0,48,1,0
22215,0,0,0,0,0,0,0,6,-74.35,68.77,20.48,12.25,20.45,6.33,100720,16.31,22.90,7,0,49,1,0
22216,0,0,0,0,0,0,0,6,-74.48,67.99,21.23,9.55,33.91,9.75,100728,15.81,22.90,3,0,58,1,0
22344,0,0,0,0,0,0,0,6,-75.47,65.82,23.06,13.64,36.85,7.02,100732,15.98,23.00,4,0,80,1,0
22348,0,0,0,0,0,0,0,6,-83.43,65.75,20.41,-4.85,73.38,-37.79,100742,15.56,22.90,10,0,53,1,0
22349,0,0,0,0,0,0,0,6,-87.50,64.30,19.82,-13.82,46.75,-30.94,100726,16.48,22.90,12,0,0,1,0
22500,0,0,0,0,0,0,0,6,-89.17,58.54,23.36,-15.36,-0.82,-23.03,100726,15.73,22.90,11,0,107,1,0
22502,0,0,0,0,0,0,0,6,-85.91,51.79,30.91,19.11,-18.13,-19.88,100722,16.56,22.90,3,0,26,0,0
22505,0,0,0,0,0,0,0,6,-83.32,45.76,37.53,32.43,-28.67,-3.89,100726,16.56,22.90,4,0,121,0,0
22645,0,0,0,0,0,0,0,6,-79.99,43.06,41.42,29.18,-12.34,9.51,100720,16.48,23.00,1,2,69,0,0
22649,0,0,0,0,0,0,0,6,-80.13,42.47,41.37,-19.38,-7.98,31.69,100726,16.48,23.00,3,1,144,0,0
22819,0,0,0,0,0,0,0,6,-71.39,46.82,39.00,-47.52,-12.92,59.87,100723,16.31,23.00,3,4,127,0,0
22826,0,0,0,0,0,0,0,6,-64.02,55.30,32.49,-32.78,2.57,42.75,100732,15.81,22.90,1,8,56,0,0
22826,0,0,0,0,0,0,0,6,-58.61,57.77,32.16,-4.19,-9.80,26.79,100723,16.48,23.00,4,6,93,0,0
22827,0,0,0,0,0,0,0,6,-56.70,56.36,33.62,-1.31,-15.86,-8.11,100729,16.06,23.00,0,8,29,0,0
22827,0,0,0,0,0,0,0,6,-53.66,54.19,35.79,-12.14,-29.54,-8.44,100735,16.48,23.00,4,8,32,0,0
22985,0,0,0,0,0,0,0,6,-44.20,51.14,37.95,44.25,-5.75,-9.11,100725,16.48,23.00,0,4,210,0,0
22985,0,0,0,0,0,0,0,6,-30.77,45.45,42.31,13.61,18.39,-7.58,100731,15.22,23.00,0,10,54,0,0
